id_usuario,duracion_recorrido,nombre_estacion_origen,nombre_estacion_destino
354066,995,Plaza Gurruchaga,Plaza Irlanda
248920,2539,JUNCAL,Matienzo Y Arce
141884,1162,Reconquista,PLAZA MONSEÑOR MIGUEL DE ANDREA
451759,7458,PLAZA BOLIVIA,MONTAÑESES
550232,1440,Velasco,ESTADOS UNIDOS Y BOEDO
307026,1231,QUINTEROS LIDORO,SAN MIGUEL DE GARICOITS
259791,2134,Parque Centenario,HOSPITAL ITALIANO
462609,1303,Cementerio de Recoleta,CARLOS CALVO
299110,970,Plaza Gurruchaga,Federico Lacroze
346449,905,Plaza Saenz Peña,Federico Lacroze
548101,1273,UGARTECHE,RAVIGNANI Y GUATEMALA
201181,719,Ecuador,Paraná
639187,2251,Colonia Express,FACULTAD DE INGENERIA
587399,1150,AZUCENA VILLAFLOR,Constitución
265862,848,Guayaquil,SIMON BOLIVAR
331010,114,Plaza Zapiola,Plaza Zapiola
242859,751,QUINTEROS LIDORO,MONROE
255036,920,YATAY,Pasteur
136775,296,Cementerio de Recoleta,POSADAS
140126,1243,RAVIGNANI Y GUATEMALA,HOSPITAL ITALIANO
550360,723,ARENALES Y AGUERO,Armenia
293428,1351,Julián Álvarez,Federico Lacroze
171202,1609,Godoy Cruz y Libertador,JUANA MANSO I
602207,2137,MANZANA 66,MANZANA 66
567109,751,Plaza Italia,RAVIGNANI Y GUATEMALA
577006,904,Plaza J.J. Paso,GARCIA DEL RIO
360528,1269,Humahuaca,Plaza Saenz Peña
301487,973,BARRANCAS DE BELGRANO,Plaza Zapiola
140127,1847,HOSPITAL ITALIANO,RAVIGNANI Y GUATEMALA
509702,1888,MONTAÑESES,MONTAÑESES
303896,1504,Acevedo,Jose Maria Moreno
156748,328,INSTITUTO  LELOIR,Aranguren
380814,2057,Plazoleta Rafael del Riego,Plazoleta Rafael del Riego
668737,463,MANZANA 66,Hospital Francés
146739,1522,GAINZA,Ecuador
225910,485,Solar de la Abadía,Pacifico
369846,928,Venancio Flores,PLAZA DEL ANGEL GRIS
622150,453,Claudia Pia Braudacco,CERRITO
130169,1896,Carlos Gardel,Quintino Bocayuva
478707,1323,PLAZA NORUEGA,Villa Urquiza
544652,2551,Acuña de Figueroa,Balbín
161375,794,Congreso,Facultad de Medicina
416340,1353,Billinghurst,MEXICO
449470,1317,Godoy Cruz y Libertador,General Urquiza
201181,1368,Plaza Gurruchaga,Paraná
405719,578,Constitución,VERA PEÑALOZA
559729,19988,ECHEVERRIA,PLAZOLETA CELEDONIO FLORES
608022,522,VILLARROEL,Federico Lacroze
276466,786,Hospital Rivadavia,Godoy Cruz y Libertador
561675,984,Ministerio de Economia,AIME PAINÉ
319335,2343,AGUERO,PLAZA NORUEGA
136604,115,Ecoparque,Ecoparque
315780,862,Matienzo Y Arce,Club Ciudad de Buenos Aires
433274,1256,Acevedo,ONCE II
563229,1420,AUSTRIA Y FRENCH,Distrito Audiovisual
452581,1476,Tronador,Tronador
271637,408,Carlos Gardel,Pasteur
567023,6284,Club Ciudad de Buenos Aires,PLAZA NORUEGA
612611,2180,Ecoparque,Ecoparque
150542,1296,Ecoparque,Peña
668646,434,PLAZA NORUEGA,Plaza Francisco Ramirez
624493,1189,Galicia,PRIMERA JUNTA
400550,4614,Armenia y Gorriti,QUINTEROS LIDORO
253321,1288,Plaza Irlanda,Avelino Diaz
536163,1658,Acevedo,UGARTECHE
528076,5920,HOSPITAL ALEMÁN,Parque Centenario
620005,496,Julián Álvarez,Plaza Italia
363455,746,ESTADOS UNIDOS Y BOEDO,Congreso
238366,299,Madero Office,Reconquista
154142,1988,Aranguren,INSTITUTO  LELOIR
361995,1116,MEXICO,Acuña de Figueroa
238844,104,Plaza Marcos Sastre,Plaza Marcos Sastre
575882,2090,General Urquiza,BARRANCAS DE BELGRANO
150868,2104,Congreso,Parque Centenario
294058,3278,Julián Álvarez,BARRANCAS DE BELGRANO
149823,550,Fitz Roy & Gorriti,GÚZMAN
204771,1490,BARRANCAS DE BELGRANO,UGARTECHE
282998,1480,AIME PAINÉ,Parque Lezama
392324,1161,ESTADOS UNIDOS Y BOEDO,Humahuaca
665554,627,INGENIERO BUTTY,MACACHA GUEMES
242972,1191,Armenia y Gorriti,Armenia y Gorriti
670957,1160,PRIMERA JUNTA,VILLARROEL
439696,2228,PLAZA BOLIVIA,PLAZOLETA CELEDONIO FLORES
570961,1103,Parque Lezama,Parque Lezama
400798,1451,Congreso,Congreso
512746,401,Plaza Bruno Giordano,Puan
360697,738,Constitución,Rivadavia y 9 de Julio
410899,270,Madero Office,MACACHA GUEMES
190584,1582,CULPINA,SIMON BOLIVAR
505135,1956,JULIETA LANTERI,Constitución
138855,377,Congreso,LARREA Y BARTOLOMÉ MITRE
171498,1056,Guatemala,Carlos Gardel
360052,1205,Arenales,Plaza Alemania
248707,1746,Catedral,Parque Centenario
630267,2557,Godoy Cruz y Libertador,Cabello
164153,677,BARRANCAS DE BELGRANO,Club Ciudad de Buenos Aires
180189,1852,CULPINA,CULPINA
191366,187,Fitz Roy,VILLARROEL
311259,413,AUSTRIA Y FRENCH,Billinghurst
384757,1086,YATAY,Parque Las Heras
394587,431,Plaza Rafael Hernandez,PLAZA ALBERTI
137093,1890,VILLARROEL,MEXICO
334795,363,Estados Unidos,HUMBERTO 1°
320742,1930,Villa Urquiza,Plaza Zapiola
529360,2034,PRIMERA JUNTA,Urquiza y Rondeau
295428,1640,General Urquiza,GARCIA DEL RIO
166052,546,Jose Maria Moreno,INSTITUTO  LELOIR
624890,2138,Fleni,MONTAÑESES
501153,2596,ARAOZ,Godoy Cruz y Libertador
315178,1976,QUINTEROS LIDORO,QUINTEROS LIDORO
486353,326,JUAN MANUEL DE BLANES,Ruy Díaz de Guzmán
246316,1489,CARLOS CALVO,PUEYRREDÓN
351632,611,BARRANCAS DE BELGRANO,Matienzo Y Arce
262351,1556,Ayacucho,Plaza Guemes
620962,674,ESMERALDA,PUEYRREDÓN
389285,1544,Plaza Marcos Sastre,Plaza Rafael Hernandez
136652,1867,PLAZA MONSEÑOR MIGUEL DE ANDREA,Plaza Vicente Lopez
229055,343,Ruy Díaz de Guzmán,JUAN MANUEL DE BLANES
367758,1406,Ministro Carranza,PLAZA NORUEGA
402719,1231,PLAZA BOLIVIA,Plaza Italia
478158,1318,Pacifico,Armenia y Gorriti
137951,1681,SAN MIGUEL DE GARICOITS,PLAZA BOLIVIA
228184,483,Pacifico,Plaza República de Ecuador
132317,1570,FACULTAD DE DERECHO,PLAZA BOLIVIA
633228,1558,Godoy Cruz y Libertador,ECHEVERRIA
594187,1330,PRIMERA JUNTA,PUEYRREDÓN
573292,3164,VERA PEÑALOZA,Pasco
176097,1175,Parque Las Heras,Armenia y Gorriti
162312,964,Velasco,PLAZA MONSEÑOR MIGUEL DE ANDREA
381937,1641,TRONADOR Y GARCÍA DEL RÍO,Balbín
146901,729,ARENALES Y AGUERO,Parque Las Heras
193523,127,Federico Lacroze,Federico Lacroze
599213,716,MINISTERIO DE EDUCACION,LARREA Y BARTOLOMÉ MITRE
614815,1121,DON BOSCO,CARLOS CALVO
186136,1995,Plaza Zapiola,Plaza Zapiola
536447,998,Galicia,CULPINA
168306,2975,JULIETA LANTERI,RETIRO II
632906,570,MONTAÑESES,MONTAÑESES
156501,1179,Las Victorias,SAN MARTIN
241533,664,Hospital Rivadavia,Armenia
234601,1039,RAVIGNANI Y GUATEMALA,Acevedo
370819,875,RETIRO II,ESMERALDA
462313,1454,PLAZA BENITO NAZAR,Plaza Guemes
131916,410,Quintino Bocayuva,Humahuaca
290057,2059,San Jose de Flores,SIMON BOLIVAR
624516,1950,Plaza Almagro,Plaza Italia
161043,1625,Humahuaca,General Urquiza
142832,1924,PLAZA MONSEÑOR MIGUEL DE ANDREA,PLAZA DEL ANGEL GRIS
288825,1412,Donato Alvarez,Villa Urquiza
225812,896,Peña,Billinghurst
191366,418,Fitz Roy & Gorriti,VILLARROEL
435845,545,Federico Lacroze,Fitz Roy
346412,1449,VERA PEÑALOZA,VERA PEÑALOZA
238671,1076,Godoy Cruz y Libertador,Hospital Rivadavia
227452,2295,MINISTERIO DE EDUCACION,Godoy Cruz y Libertador
143645,472,Billinghurst,F.J.Santamaria de Oro
160171,362,AGUERO,Carlos Gardel
206966,181,AGUERO,Ecuador
157254,444,Plaza Roma,RETIRO II
174543,1438,Parque Centenario,Parque Centenario
196814,2891,Diagonal Norte,Guatemala
363748,1159,HUMBERTO 1°,LARREA Y BARTOLOMÉ MITRE
279833,1111,UGARTECHE,Plaza República de Ecuador
340863,902,LARREA Y BARTOLOMÉ MITRE,ESTADOS UNIDOS Y BOEDO
341559,1008,Club Ciudad de Buenos Aires,Plaza Rafael Hernandez
138112,1200,Hipólito Yrigoyen,Independencia
433733,353,PLAZA MONSEÑOR MIGUEL DE ANDREA,Humahuaca
182302,1762,Federico Lacroze,VILLARROEL
412323,1623,Jose Maria Moreno,Jose Maria Moreno
582932,3447,HOSPITAL DE CLÍNICAS,Federico Lacroze
624516,305,Armenia y Gorriti,Plaza Guemes
525208,2473,ECHEVERRIA,Humahuaca
265350,1178,Plaza Irlanda,GAINZA
655501,1158,VIRREY CEVALLOS,Parque Lezama
624740,1558,Plaza Rafael Hernandez,MONTAÑESES
265274,1097,Cementerio de Recoleta,BILLINGHURST Y MANSILLA
376568,2181,Plaza Zapiola,Plaza Zapiola
367709,1969,INSTITUTO  LELOIR,Parque Centenario
174799,443,Distrito Audiovisual,GÚZMAN
576250,1599,General Urquiza,QUINTEROS LIDORO
137590,1656,ARAOZ,Plaza Irlanda
670903,1859,Legislatura,Plaza Guemes
211438,698,Villa Urquiza,Plaza Zapiola
423913,893,Velasco,Guatemala
172635,1614,Venancio Flores,YATAY
475301,315,INSTITUTO  LELOIR,Acevedo
581238,1574,MONTAÑESES,Julián Álvarez
456458,422,Ruy Díaz de Guzmán,JUAN MANUEL DE BLANES
274674,1564,Uruguay,FACULTAD DE DERECHO
438756,389,Hipólito Yrigoyen,DOBLAS
323533,2162,Balbín,Club Ciudad de Buenos Aires
324342,760,Godoy Cruz y Libertador,Plaza Italia
557541,1169,Hipólito Yrigoyen,PUEYRREDÓN
381302,5001,Villa Urquiza,Villa Urquiza
171271,1613,Plaza Primero de Mayo,Constitución
131958,1139,HOSPITAL DE CLÍNICAS,FACULTAD DE DERECHO
311636,1531,INSTITUTO  LELOIR,BILLINGHURST Y MANSILLA
662180,1701,PLAZA BOLIVIA,Plaza Zapiola
362699,424,Velasco,Acevedo
247321,1073,QUINTEROS LIDORO,Matienzo Y Arce
568334,1532,Hospital Rivadavia,PLAZA BOLIVIA
189972,1997,Plaza Alemania,Plaza Bruno Giordano
264281,717,RIOBAMBA,BILLINGHURST Y MANSILLA
170006,1285,GARCIA DEL RIO,PLAZOLETA CELEDONIO FLORES
389823,922,Plaza Palermo Viejo,Carlos Gardel
650632,1335,INSTITUTO  LELOIR,JUNCAL
203992,1096,Aranguren,SAAVEDRA
150266,2071,Plaza Irlanda,HOSPITAL ALEMÁN
666126,1559,Godoy Cruz y Libertador,FACULTAD DE DERECHO
192103,259,Las Victorias,Las Victorias
667174,680,Hospital Francés,Estados Unidos
589968,1633,QUINTEROS LIDORO,Solar de la Abadía
499241,1499,GÚZMAN,GAINZA
130793,1912,MACACHA GUEMES,MACACHA GUEMES
544904,799,ECHEVERRIA,Federico Lacroze
519301,3992,BARRANCAS DE BELGRANO,PLAZA DEL ANGEL GRIS
216662,1563,INSTITUTO  LELOIR,RAVIGNANI Y GUATEMALA
325625,6778,Plaza Italia,SAN MARTIN
252755,421,Jose Maria Moreno,RIGLOS
313556,1341,José Marmol,SIMON BOLIVAR
191366,366,VILLARROEL,Fitz Roy & Gorriti
667271,1699,JUAN MANUEL DE BLANES,AIME PAINÉ
175538,1076,25 De Mayo,Montevideo
598581,5422,MALBA,MALBA
197409,925,Villa Urquiza,TRONADOR Y GARCÍA DEL RÍO
396859,407,Humahuaca,PUEYRREDÓN
230298,661,Plaza Saenz Peña,PLAZA BENITO NAZAR
618389,1025,SAAVEDRA,VIRREY CEVALLOS
234011,1428,SAN MARTIN,SAN MARTIN
336960,602,BILLINGHURST Y MANSILLA,Guatemala
206905,258,QUINTEROS LIDORO,PLAZA ALBERTI
215932,741,AUSTRIA Y FRENCH,MINISTERIO DE EDUCACION
287479,1880,Acevedo,Plaza Zapiola
290289,552,RAVIGNANI Y GUATEMALA,Plaza Italia
528926,857,LARREA Y BARTOLOMÉ MITRE,Humahuaca
266224,1919,ESPINOSA,JUNCAL
542764,798,FACULTAD DE DERECHO,Plaza Alemania
261804,786,AIME PAINÉ,AZUCENA VILLAFLOR
168179,1926,Guatemala,Malabia
290134,915,Facultad de Medicina,Pasco
225145,1629,RIOBAMBA,HOSPITAL ARGERICH
613913,1501,JULIETA LANTERI,Plaza Libertad
227910,412,Parque José Evaristo Uriburu,Luna
246150,1376,Acevedo,PLAZOLETA CELEDONIO FLORES
620551,90,Hospital Britanico,Hospital Britanico
211849,728,Plaza Primero de Mayo,DON BOSCO
630782,1349,POSADAS,Armenia
314100,1037,Plaza Guemes,Plaza Libertad
579589,562,Constitución,HOSPITAL GARRAHAN
559368,1007,Plaza Gurruchaga,Matienzo Y Arce
274128,1264,Parque Lezama,JULIETA LANTERI
280301,1339,AUSTRIA Y FRENCH,Velasco
145849,1377,Parque Las Heras,Plaza República de Ecuador
371120,1835,QUINTEROS LIDORO,Plaza Zapiola
237758,845,Peña,Plaza Alemania
240393,1396,Constitución,FACULTAD DE DERECHO
287161,2938,MONROE,MONROE
243642,539,RODRIGO BUENO,PARQUE DEL BAJO
671436,520,Acuña de Figueroa,F.J.Santamaria de Oro
552592,1458,Ecoparque,Peña
464523,1572,25 De Mayo,25 De Mayo
227059,1596,Retiro I,PLAZA BOLIVIA
443824,556,FACULTAD DE DERECHO,RETIRO II
481792,701,Julián Álvarez,MALBA
136413,1703,RAVIGNANI Y GUATEMALA,Jose Maria Moreno
669888,2034,MEXICO,Pasco
182022,569,Plaza República de Ecuador,PLAZA BOLIVIA
137102,560,INSTITUTO  LELOIR,PRIMERA JUNTA
225577,2364,Donato Alvarez,Donato Alvarez
342030,716,Lavalle,POSADAS
672069,1904,Plaza Guemes,Solar de la Abadía
316545,1167,Legislatura,Parque Las Heras
169026,2178,Retiro I,Parque Las Heras
162436,1371,CENTRO DE EXPOSICIONES,Coronel Diaz
146222,1108,Cabello,Armenia y Gorriti
189601,1021,9 de Julio,Plazoleta Colombia
396183,1190,DOBLAS,Luna
178218,1474,Plaza Almagro,Plaza Almagro
541295,725,Plaza República de Ecuador,Plaza Italia
458056,1686,Plaza Francisco Ramirez,Distrito Audiovisual
470659,232,Pasteur,PUEYRREDÓN
652021,364,Plaza Rafael Hernandez,Fleni
207463,1856,VILLARROEL,San Jose de Flores
665105,488,HOSPITAL ALEMÁN,RIOBAMBA
469368,2367,Ecuador,HOSPITAL ARGERICH
427840,671,JUAN MANUEL DE BLANES,Ruy Díaz de Guzmán
443629,618,Arenales,HOSPITAL ALEMÁN
307307,949,Solar de la Abadía,Club Ciudad de Buenos Aires
383995,429,Fitz Roy & Gorriti,Pacifico
461949,399,AGUERO,Facultad de Medicina
610050,1472,ALSINA,Plazoleta Colombia
150985,1406,Legislatura,MEXICO
584713,948,Ayacucho,ADUANA
567760,95,Armenia y Gorriti,Armenia y Gorriti
412323,1465,Jose Maria Moreno,Jose Maria Moreno
327787,5842,Coronel Diaz,Parque Las Heras
668737,592,Hospital Francés,DON BOSCO
409522,1201,PLAZA BOLIVIA,PLAZA BOLIVIA
137309,700,General Urquiza,Parque Las Heras
138885,1094,Velasco,Parque Las Heras
479450,355,PLAZA ALBERTI,QUINTEROS LIDORO
583080,2388,Salcedo,Parque Las Heras
479571,7254,VILLARROEL,Godoy Cruz y Libertador
370751,1548,Villa Urquiza,Fitz Roy
237442,1095,PUEYRREDÓN,PLAZA BENITO NAZAR
666573,429,Estados Unidos,BRASIL
417306,728,BARRANCAS DE BELGRANO,Club Ciudad de Buenos Aires
333734,2879,MALBA,Madero Office
400345,336,Colonia Express,JUAN MANUEL DE BLANES
213931,785,Plaza Irlanda,SAN MARTIN
505731,4140,VERA PEÑALOZA,Ecoparque
655501,1091,VIRREY CEVALLOS,JUAN MANUEL DE BLANES
159026,669,BRASIL,CASA SAN
414680,1122,TUCUMAN,Parque Lezama
478676,1136,PLAZA MONSEÑOR MIGUEL DE ANDREA,PLAZOLETA CELEDONIO FLORES
272478,1045,MONROE,Plazoleta Rafael del Riego
665061,523,CASA SAN,JUAN MANUEL DE BLANES
425707,1117,Club Ciudad de Buenos Aires,Godoy Cruz y Libertador
195762,1766,QUINTEROS LIDORO,QUINTEROS LIDORO
139167,765,PLAZOLETA CELEDONIO FLORES,PLAZA BOLIVIA
450091,507,PLAZA 24 DE SEPTIEMBRE,Parque Centenario
621179,1766,Acuña de Figueroa,Constitución
169901,513,MACACHA GUEMES,Ministerio de Economia
139978,1442,PLAZA BOLIVIA,Parque Las Heras
191402,305,CARLOS CALVO,MEXICO
365098,365,Plaza Irlanda,GAINZA
204765,626,Humahuaca,ARAOZ
664997,1028,RAVIGNANI Y GUATEMALA,MONROE
173694,460,GARCIA DEL RIO,GARCIA DEL RIO
383090,1522,CERRITO,Billinghurst
398380,951,Plaza Alemania,Arenales
157224,120,Fitz Roy & Gorriti,Fitz Roy & Gorriti
283484,632,Plaza Almagro,Parque Centenario
596031,7286,PUEYRREDÓN,FACULTAD DE INGENERIA
388117,1736,PLAZA ALBERTI,PLAZA ALBERTI
577576,2013,PLAZA BOLIVIA,PLAZA BOLIVIA
268004,333,MONTAÑESES,Club Ciudad de Buenos Aires
294058,781,Julián Álvarez,RAVIGNANI Y GUATEMALA
369249,1395,AZUCENA VILLAFLOR,JULIETA LANTERI
179625,1872,Armenia,Plaza República de Ecuador
237211,1242,RIGLOS,Hospital Francés
666229,1655,SAN MIGUEL DE GARICOITS,HOSPITAL RAMOS MEJIA
533582,649,MONTAÑESES,PLAZA NORUEGA
423797,1272,MARCELO T. DE ALVEAR,Peña
221950,399,Plaza Francisco Ramirez,Plaza Francisco Ramirez
198573,1329,MACACHA GUEMES,Plaza Primero de Mayo
234992,1323,Plaza Guemes,Plazoleta Rafael del Riego
197852,913,Hospital Francés,Billinghurst
296060,893,PERÓN Y ACUÑA DE FIGUEROA,Pasteur
524896,1124,Chile,Carlos Gardel
588518,3049,BARRANCAS DE BELGRANO,Plaza Irlanda
273575,903,Plaza República de Ecuador,Cabello
202847,676,SAN MIGUEL DE GARICOITS,ECHEVERRIA
144554,1253,Plaza Rafael Hernandez,Club Ciudad de Buenos Aires
639187,1587,Plaza Almagro,Diagonal Norte
207500,1719,ECHEVERRIA,Fitz Roy
255305,1205,San Jose de Flores,Acevedo
176432,1419,ARAOZ,Paraná
580781,1639,Facultad de Medicina,General Urquiza
654434,172,AZUCENA VILLAFLOR,AZUCENA VILLAFLOR
298145,966,GÚZMAN,ARAOZ
272489,2083,PLAZOLETA CELEDONIO FLORES,Plaza Bruno Giordano
379805,898,SAAVEDRA,DOBLAS
233443,1603,Armenia y Gorriti,ONCE
668769,1220,Carlos Gardel,Velasco
212970,691,Plaza J.J. Paso,BARRANCAS DE BELGRANO
280473,1121,DOBLAS,DOBLAS
463002,1539,Plaza Marcos Sastre,Plaza J.J. Paso
166792,887,Fitz Roy & Gorriti,PLAZA MONSEÑOR MIGUEL DE ANDREA
487852,796,LIMA,Lavalle
139168,247,Quintino Bocayuva,HOSPITAL ITALIANO
382509,2258,RIGLOS,RIOBAMBA
214116,840,Plaza Guemes,Matienzo Y Arce
279101,1887,AZOPARDO Y CHILE,AZUCENA VILLAFLOR
648394,902,PLAZA NORUEGA,SAN MIGUEL DE GARICOITS
566226,2356,Independencia,9 de Julio
428630,954,Billinghurst,Pacifico
332441,401,Plaza Vicente Lopez,Ecuador
480210,1404,PLAZA BENITO NAZAR,Federico Lacroze
178416,530,SAN MARTIN,Acevedo
671050,1449,VIRREY CEVALLOS,VIRREY CEVALLOS
671311,568,Galicia,San Jose de Flores
298732,855,Plaza Irlanda,Plaza Bruno Giordano
242859,610,MONROE,Plaza Rafael Hernandez
599465,2460,Ministro Carranza,Pacifico
152238,663,HOSPITAL DE CLÍNICAS,Plaza Libertad
492296,1876,Plaza Roma,Catedral
577717,440,MINISTERIO DE EDUCACION,Ecuador
588857,3307,Donato Alvarez,ONCE II
493454,1545,Retiro I,FACULTAD DE DERECHO
155727,2318,FACULTAD DE DERECHO,FACULTAD DE DERECHO
515905,1178,Acuña de Figueroa,Plaza Vicente Lopez
417285,539,Plaza Marcos Sastre,MONROE
544795,957,PLAZOLETA CELEDONIO FLORES,Armenia
178969,599,SAAVEDRA,Estados Unidos
145645,448,MINISTERIO DE EDUCACION,Congreso
289216,4321,Hospital Francés,MEXICO
173322,798,Congreso,Carlos Gardel
150393,1961,Aranguren,Federico Lacroze
560110,255,Humahuaca,Acuña de Figueroa
496028,2156,Venancio Flores,Venancio Flores
473300,775,ADUANA,RETIRO II
517635,490,Solar de la Abadía,Pacifico
532879,668,Carlos Gardel,Quintino Bocayuva
322083,297,Plaza Libertad,RETIRO II
282834,1554,SIMON BOLIVAR,VILLARROEL
334665,402,Plaza Irlanda,PLAZA 24 DE SEPTIEMBRE
210415,2431,JULIETA LANTERI,VERA PEÑALOZA
155721,770,Plaza Primero de Mayo,Plaza Primero de Mayo
162395,2026,BRASIL,Plaza Almagro
213084,1560,Club Ciudad de Buenos Aires,Plaza Zapiola
357998,415,Peña,Parque Las Heras
144250,1867,RAVIGNANI Y GUATEMALA,Plaza Almagro
270455,2168,Ecoparque,Godoy Cruz y Libertador
170713,319,JUAN MANUEL DE BLANES,Colonia Express
671012,382,Peña,HOSPITAL DE CLÍNICAS
562880,690,VILLARROEL,Pacifico
560145,1183,INSTITUTO  LELOIR,Acevedo
173124,1128,Lavalle,ARAOZ
606395,699,Club Ciudad de Buenos Aires,PLAZA ALBERTI
351602,598,Velasco,Plaza Guemes
666251,616,CORRIENTES,Paraná
232248,777,CULPINA,CULPINA
259971,383,UGARTECHE,Pacifico
181020,942,Carlos Gardel,Peña
180980,1392,Quintino Bocayuva,ALSINA
178076,1770,Distrito Audiovisual,Aranguren
420320,1717,Plaza Zapiola,Plaza Marcos Sastre
183223,1815,Plaza República de Ecuador,Plaza República de Ecuador
223343,311,Julián Álvarez,Billinghurst
178290,181,Urquiza y Rondeau,Parque José Evaristo Uriburu
162516,703,Hipólito Yrigoyen,DOBLAS
467579,8615,Pacifico,Pacifico
253321,1310,Plaza Irlanda,Avelino Diaz
369553,1803,Plaza Marcos Sastre,Club Ciudad de Buenos Aires
150882,1221,Parque Centenario,Avelino Diaz
130129,579,Plaza Primero de Mayo,HOSPITAL DE CLÍNICAS
231721,969,Ecoparque,Ecuador
495308,616,Plaza Vicente Lopez,FACULTAD DE DERECHO
293581,928,Malabia,PERÓN Y ACUÑA DE FIGUEROA
203889,1524,Aranguren,Coronel Diaz
139250,3659,La Pampa,Billinghurst
557838,1008,RETIRO II,Chile
423003,966,MEXICO,MEXICO
180364,1188,VERA PEÑALOZA,VIRREY CEVALLOS
267120,1960,PLAZA BOLIVIA,Hospital Rivadavia
374404,1615,HOSPITAL GARRAHAN,Pedro Echague
484887,2191,PLAZA BOLIVIA,Plazoleta Rafael del Riego
270059,1000,DON BOSCO,INSTITUTO  LELOIR
333441,534,La Pampa,Balbín
334695,965,AUSTRIA Y FRENCH,Guatemala
593068,1073,PLAZA BOLIVIA,PLAZA BOLIVIA
590713,3405,Luna,Parque Patricios
571581,10709,PUEYRREDÓN,Parque José Evaristo Uriburu
346625,937,RAVIGNANI Y GUATEMALA,SAN MIGUEL DE GARICOITS
502335,1743,POSADAS,Urquiza y Rondeau
618716,648,Suipacha,Catedral
184820,968,ONCE II,Cabello
570354,640,AGUERO,Armenia y Gorriti
255036,1231,Malabia,Pasteur
428768,449,Pasco,Hospital Francés
181232,1936,ECHEVERRIA,ECHEVERRIA
136604,3117,Ecoparque,Club Ciudad de Buenos Aires
340525,826,Guatemala,Solar de la Abadía
587350,1794,Plaza Francisco Ramirez,Plaza Francisco Ramirez
196068,967,PLAZA BOLIVIA,Club Ciudad de Buenos Aires
230453,705,Plaza República de Ecuador,BARRANCAS DE BELGRANO
171361,236,Julián Álvarez,Parque Las Heras
250325,183,LARREA Y BARTOLOMÉ MITRE,Plaza Primero de Mayo
346767,611,Hipólito Yrigoyen,ESTADOS UNIDOS Y BOEDO
163028,739,Godoy Cruz y Libertador,BARRANCAS DE BELGRANO
137960,376,CARLOS CALVO,CARLOS CALVO
433509,680,Fitz Roy,ESPINOSA
411979,1191,VIRREY CEVALLOS,Hospital Britanico
172188,87,CALIFORNIA,CALIFORNIA
461192,1628,Plazoleta Rafael del Riego,Velasco
296060,2597,Plaza Almagro,Plaza Marcos Sastre
418316,899,Plazoleta Rafael del Riego,Plazoleta Rafael del Riego
432161,793,VILLARROEL,Guatemala
615437,288,Plaza Vicente Lopez,POSADAS
138516,478,Lavalle,CERRITO
575882,471,PLAZA BOLIVIA,BARRANCAS DE BELGRANO
205314,504,Balbín,Plaza J.J. Paso
258307,933,ADUANA,RETIRO II
580799,570,Ministerio de Justicia y Seguridad,JUAN MANUEL DE BLANES
378466,2280,Plaza Italia,Distrito Audiovisual
141216,1071,Plaza República de Ecuador,Pacifico
131152,1311,JULIETA LANTERI,CALIFORNIA
504926,12004,Las Victorias,Las Victorias
665536,771,CERRITO,HOSPITAL DE CLÍNICAS
178659,982,Parque Lezama,PARQUE DEL BAJO
174595,817,AUSTRIA Y FRENCH,Cementerio de Recoleta
268393,1183,FACULTAD DE INGENERIA,Hospital Francés
541848,2361,Pedro Echague,INSTITUTO  LELOIR
157254,478,RETIRO II,Plaza Roma
557628,4361,Retiro I,Claudia Pia Braudacco
354811,580,PERÓN Y ACUÑA DE FIGUEROA,Acuña de Figueroa
256928,1234,SIMON BOLIVAR,CULPINA
149460,1439,JUANA MANSO I,JUANA MANSO I
539593,1145,Matienzo Y Arce,Plaza J.J. Paso
330960,434,Acuña de Figueroa,HOSPITAL ITALIANO
670193,1292,Salcedo,Plazoleta Colombia
176867,1149,CULPINA,PLAZA BENITO NAZAR
551077,2023,JUNCAL,PLAZA NORUEGA
140240,404,Lavalle,CERRITO
144396,1171,ONCE II,Pasteur
319782,1115,Arenales,Parque Las Heras
435522,1426,Balbín,BARRANCAS DE BELGRANO
407109,819,RAVIGNANI Y GUATEMALA,SAN MIGUEL DE GARICOITS
406732,859,General Urquiza,PLAZA BOLIVIA
584713,754,Ministerio de Economia,Ayacucho
421111,1618,DOBLAS,ESTADOS UNIDOS Y BOEDO
301841,725,Hospital Francés,Humahuaca
224850,1091,BARRANCAS DE BELGRANO,Distrito Audiovisual
382767,780,Hospital Rivadavia,General Urquiza
522867,659,Plaza Francisco Ramirez,BARRANCAS DE BELGRANO
503373,1075,JUNCAL,Peña
188601,695,JULIETA LANTERI,FACULTAD DE INGENERIA
282640,1820,Parque Lezama,MANZANA 66
654320,1571,ARENALES Y AGUERO,Plaza República de Ecuador
213156,1510,ESTADOS UNIDOS Y BOEDO,Parque Centenario
530260,717,AUSTRIA Y FRENCH,UGARTECHE
448657,921,Plaza República de Ecuador,RAVIGNANI Y GUATEMALA
495980,343,Ecoparque,Cabello
374977,1008,CARLOS CALVO,Carlos Gardel
293977,1449,Distrito Audiovisual,PUEYRREDÓN
546447,2742,Constitución,San Jose de Flores
358838,1709,Plaza Zapiola,Ministro Carranza
172078,1628,La Pampa,Parque Las Heras
140980,2226,Balbín,Balbín
603923,1536,Billinghurst,Plaza Almagro
421017,4318,CASA SAN,RIGLOS
